qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen	slen	qcovs	qcovhsp	stitle	accession
ABUW_4094	gb|CP024578.1|	100.0	336	0	0	1	336	53773	53438	9.38e-178	621	336	79335	100	100	Acinetobacter baumannii strain AbPK1 plasmid pAbPK1b, complete sequence	CP024578.1
ABUW_4094	gb|CP025267.1|	100.0	336	0	0	1	336	62411	62076	9.38e-178	621	336	74241	100	100	Acinetobacter baumannii isolate SMC_Paed_Ab_BL01 plasmid pSMC_AB_BL01_1, complete sequence	CP025267.1
ABUW_4094	gb|CP026706.1|	100.0	336	0	0	1	336	13286	13621	9.38e-178	621	336	72105	100	100	Acinetobacter baumannii strain AR_0056 plasmid tig00000059_pilon, complete sequence	CP026706.1
ABUW_4094	gb|CP026712.1|	100.0	336	0	0	1	336	56245	56580	9.38e-178	621	336	72990	100	100	Acinetobacter baumannii strain AR_0063 plasmid unitig_2_pilon, complete sequence	CP026712.1
ABUW_4094	gb|CP026946.1|	100.0	336	0	0	1	336	68390	68055	9.38e-178	621	336	72204	100	100	Acinetobacter baumannii strain S1 plasmid pAbS1_03	CP026946.1
ABUW_4094	gb|CP027243.1|	100.0	336	0	0	1	336	43547	43212	9.38e-178	621	336	70796	100	100	Acinetobacter baumannii strain WCHAB005078 plasmid p1_005078, complete sequence	CP027243.1
ABUW_4094	gb|CP029571.1|	99.702	336	1	0	1	336	46113	45778	4.36e-176	616	336	71234	100	100	Acinetobacter baumannii strain DA33098 plasmid pDA33098-71, complete sequence	CP029571.1
ABUW_4094	gb|CP030109.1|	100.0	336	0	0	1	336	18406	18071	9.38e-178	621	336	84678	100	100	Acinetobacter baumannii strain DA33382 plasmid pDA33382-85, complete sequence	CP030109.1
ABUW_4094	gb|CP031382.1|	100.0	336	0	0	1	336	44547	44212	9.38e-178	621	336	70101	100	100	Acinetobacter baumannii ACICU plasmid pACICU2, complete sequence	CP031382.1
ABUW_4094	gb|CP032742.1|	98.521	338	1	4	1	336	22903	23238	2.0400000000000002e-169	593	336	28674	100	100	Acinetobacter baumannii strain C25 plasmid unnamed2	CP032742.1
ABUW_4094	gb|CP033245.1|	100.0	336	0	0	1	336	76119	76454	9.38e-178	621	336	80548	100	100	Acinetobacter baumannii strain 7835 plasmid pAba7835b, complete sequence	CP033245.1
ABUW_4094	gb|CP035047.1|	100.0	336	0	0	1	336	48536	48201	9.38e-178	621	336	74091	100	100	Acinetobacter baumannii strain ABUH793 plasmid p74.1Kbp, complete sequence	CP035047.1
ABUW_4094	gb|CP036286.1|	100.0	336	0	0	1	336	43984	43649	9.38e-178	621	336	71234	100	100	Acinetobacter baumannii strain TG60155 plasmid p60155_3, complete sequence	CP036286.1
ABUW_4094	gb|CP038264.1|	99.702	336	1	0	1	336	32241	31906	4.36e-176	616	336	76956	100	100	Acinetobacter baumannii strain EC plasmid pEC_gr6, complete sequence	CP038264.1
ABUW_4094	gb|CP039994.1|	100.0	336	0	0	1	336	43983	43648	9.38e-178	621	336	71233	100	100	Acinetobacter baumannii strain TG22182 plasmid pTG22182_1, complete sequence	CP039994.1
ABUW_4094	gb|CP040043.1|	100.0	336	0	0	1	336	56027	55692	9.38e-178	621	336	82500	100	100	Acinetobacter baumannii strain VB958 plasmid unnamed3, complete sequence	CP040043.1
ABUW_4094	gb|CP042842.1|	99.702	336	1	0	1	336	66793	66458	4.36e-176	616	336	67023	100	100	Acinetobacter baumannii strain ATCC BAA-1790 plasmid unnamed, complete sequence	CP042842.1
ABUW_4094	gb|CP048134.1|	100.0	336	0	0	1	336	49362	49027	9.38e-178	621	336	74916	100	100	Acinetobacter baumannii strain D46 plasmid pD46-3, complete sequence	CP048134.1
ABUW_4094	gb|CP050392.1|	99.702	336	1	0	1	336	44546	44211	4.36e-176	616	336	70712	100	100	Acinetobacter baumannii strain VB11737 plasmid pVB11737_1, complete sequence	CP050392.1
ABUW_4094	gb|CP050404.1|	100.0	336	0	0	1	336	73536	73201	9.38e-178	621	336	99090	100	100	Acinetobacter baumannii strain VB2486 plasmid pVB2486_1, complete sequence	CP050404.1
ABUW_4094	gb|CP050413.1|	99.702	336	1	0	1	336	44544	44209	4.36e-176	616	336	70098	100	100	Acinetobacter baumannii strain PM192696 plasmid pPM192696_1, complete sequence	CP050413.1
ABUW_4094	gb|CP050909.1|	100.0	336	0	0	1	336	45640	45305	9.38e-178	621	336	71194	100	100	Acinetobacter baumannii strain DT-Ab022 plasmid unnamed2, complete sequence	CP050909.1
ABUW_4094	gb|CP050912.1|	100.0	336	0	0	1	336	45640	45305	9.38e-178	621	336	71194	100	100	Acinetobacter baumannii strain DT-Ab020 plasmid unnamed1, complete sequence	CP050912.1
ABUW_4094	gb|CP050915.1|	100.0	336	0	0	1	336	66473	66138	9.38e-178	621	336	92021	100	100	Acinetobacter baumannii strain DT-Ab007 plasmid unnamed1, complete sequence	CP050915.1
ABUW_4094	gb|CP050917.1|	100.0	336	0	0	1	336	45640	45305	9.38e-178	621	336	71194	100	100	Acinetobacter baumannii strain DT-Ab003 plasmid unnamed1, complete sequence	CP050917.1
ABUW_4094	gb|CP061516.1|	99.702	336	1	0	1	336	73216	72881	4.36e-176	616	336	83626	100	100	Acinetobacter baumannii strain CFSAN093710 plasmid pCFSAN093710_2, complete sequence	CP061516.1
ABUW_4094	gb|CP062921.1|	100.0	336	0	0	1	336	37124	36789	9.38e-178	621	336	72831	100	100	Acinetobacter baumannii strain Res13-Abat-PEA21-P4-01-A plasmid unnamed1836, complete sequence	CP062921.1
ABUW_4094	gb|CP066230.1|	100.0	336	0	0	1	336	38606	38271	9.38e-178	621	336	73339	100	100	Acinetobacter baumannii strain G20AB011 plasmid pG20AB011-1, complete sequence	CP066230.1
ABUW_4094	gb|CP066233.1|	100.0	336	0	0	1	336	22909	22574	9.38e-178	621	336	73360	100	100	Acinetobacter baumannii strain G20AB010 plasmid pG20AB010-1, complete sequence	CP066233.1
ABUW_4094	gb|CP066236.1|	100.0	336	0	0	1	336	7220	7555	9.38e-178	621	336	73361	100	100	Acinetobacter baumannii strain G20AB009 plasmid pG20AB009-1, complete sequence	CP066236.1
ABUW_4094	gb|CP066238.1|	100.0	336	0	0	1	336	66899	66564	9.38e-178	621	336	73361	100	100	Acinetobacter baumannii strain G20AB007 plasmid pG20AB007-1, complete sequence	CP066238.1
ABUW_4094	gb|CP069841.1|	100.0	336	0	0	1	336	51307	51642	9.38e-178	621	336	76933	100	100	Acinetobacter baumannii strain FDAARGOS_1360 plasmid unnamed1, complete sequence	CP069841.1
ABUW_4094	gb|CP072124.1|	99.702	336	1	0	1	336	61363	61028	4.36e-176	616	336	87529	100	100	Acinetobacter baumannii strain KSK1 plasmid p2KSK1, complete sequence	CP072124.1
ABUW_4094	gb|CP072272.1|	99.702	336	1	0	1	336	15563	15228	4.36e-176	616	336	68224	100	100	Acinetobacter baumannii strain KSK6 plasmid p2KSK6, complete sequence	CP072272.1
ABUW_4094	gb|CP072277.1|	99.702	336	1	0	1	336	15563	15228	4.36e-176	616	336	68225	100	100	Acinetobacter baumannii strain KSK7 plasmid p2KSK7, complete sequence	CP072277.1
ABUW_4094	gb|CP072282.1|	99.702	336	1	0	1	336	61363	61028	4.36e-176	616	336	87529	100	100	Acinetobacter baumannii strain KSK10 plasmid p2KSK10, complete sequence	CP072282.1
ABUW_4094	gb|CP072287.1|	99.702	336	1	0	1	336	61363	61028	4.36e-176	616	336	87529	100	100	Acinetobacter baumannii strain KSK11 plasmid p2KSK11, complete sequence	CP072287.1
ABUW_4094	gb|CP072292.1|	99.702	336	1	0	1	336	15563	15228	4.36e-176	616	336	68225	100	100	Acinetobacter baumannii strain KSK18 plasmid p2KSK18, complete sequence	CP072292.1
ABUW_4094	gb|CP072297.1|	99.702	336	1	0	1	336	61363	61028	4.36e-176	616	336	87529	100	100	Acinetobacter baumannii strain KSK19 plasmid p2KSK19, complete sequence	CP072297.1
ABUW_4094	gb|CP072302.1|	99.702	336	1	0	1	336	52884	53219	4.36e-176	616	336	68309	100	100	Acinetobacter baumannii strain KSK20 plasmid p2KSK20, complete sequence	CP072302.1
ABUW_4094	gb|CP072400.1|	99.702	336	1	0	1	336	61363	61028	4.36e-176	616	336	87529	100	100	Acinetobacter baumannii strain KSK2 plasmid p2KSK2, complete sequence	CP072400.1
ABUW_4094	gb|CP076802.1|	99.702	336	1	0	1	336	61730	61395	4.36e-176	616	336	88371	100	100	Acinetobacter baumannii strain UC25604 plasmid p1UC25604, complete sequence	CP076802.1
ABUW_4094	gb|CP076805.1|	99.702	336	1	0	1	336	65084	64749	4.36e-176	616	336	105056	100	100	Acinetobacter baumannii strain UC24371 plasmid p1UC24371, complete sequence	CP076805.1
ABUW_4094	gb|CP076818.1|	99.702	336	1	0	1	336	72758	72423	4.36e-176	616	336	99399	100	100	Acinetobacter baumannii strain UC24137 plasmid p1UC24137, complete sequence	CP076818.1
ABUW_4094	gb|CP077833.1|	100.0	336	0	0	1	336	57013	56678	9.38e-178	621	336	84262	100	100	Acinetobacter baumannii strain DETAB-P43 plasmid pDETAB7d, complete sequence	CP077833.1
ABUW_4094	gb|CP077836.1|	100.0	336	0	0	1	336	46195	45860	9.38e-178	621	336	73444	100	100	Acinetobacter baumannii strain DETAB-P65 plasmid pDETAB7b, complete sequence	CP077836.1
ABUW_4094	gb|CP077838.1|	100.0	336	0	0	1	336	45009	44674	9.38e-178	621	336	72258	100	100	Acinetobacter baumannii strain DETAB-E159 plasmid pDETAB7a, complete sequence	CP077838.1
ABUW_4094	gb|CP077841.1|	100.0	336	0	0	1	336	43540	43205	9.38e-178	621	336	70789	100	100	Acinetobacter baumannii strain DETAB-P90 plasmid pDETAB16, complete sequence	CP077841.1
ABUW_4094	gb|CP077847.1|	100.0	336	0	0	1	336	44978	44643	9.38e-178	621	336	70426	100	100	Acinetobacter baumannii strain DETAB-P24 plasmid pDETAB8, complete sequence	CP077847.1
ABUW_4094	gb|CP082219.1|	100.0	336	0	0	1	336	30843	30508	9.38e-178	621	336	78023	100	100	Acinetobacter baumannii strain 2018BJAB2 plasmid p2018BJAB2, complete sequence	CP082219.1
ABUW_4094	gb|CP082220.1|	100.0	336	0	0	1	336	31715	31380	9.38e-178	621	336	78024	100	100	Acinetobacter baumannii strain 2018BJAB1 plasmid p2018BJAB1, complete sequence	CP082220.1
ABUW_4094	gb|CP082221.1|	100.0	336	0	0	1	336	31714	31379	9.38e-178	621	336	78022	100	100	Acinetobacter baumannii strain 2018TJAB1 plasmid p2018TJAB1, complete sequence	CP082221.1
ABUW_4094	gb|CP082226.1|	100.0	336	0	0	1	336	31688	31353	9.38e-178	621	336	77943	100	100	Acinetobacter baumannii strain 2016BJAB1 plasmid p2016BJAB1, complete sequence	CP082226.1
ABUW_4094	gb|CP082228.1|	100.0	336	0	0	1	336	31776	31441	9.38e-178	621	336	78030	100	100	Acinetobacter baumannii strain 2018HLJAB2 plasmid p2018HLJAB2, complete sequence	CP082228.1
ABUW_4094	gb|CP082895.1|	100.0	336	0	0	1	336	31703	31368	9.38e-178	621	336	78023	100	100	Acinetobacter baumannii strain 2018HBAB1 plasmid p2018HBAB1-2, complete sequence	CP082895.1
ABUW_4094	gb|CP084723.1|	100.0	336	0	0	1	336	43976	43641	9.38e-178	621	336	69524	100	100	Acinetobacter baumannii strain HKU7 plasmid pHKU7b, complete sequence	CP084723.1
ABUW_4094	gb|CP084726.1|	100.0	336	0	0	1	336	43976	43641	9.38e-178	621	336	69524	100	100	Acinetobacter baumannii strain HKU6 plasmid pHKU6b, complete sequence	CP084726.1
ABUW_4094	gb|CP084729.1|	100.0	336	0	0	1	336	43976	43641	9.38e-178	621	336	69524	100	100	Acinetobacter baumannii strain HKU5 plasmid pHKU5b, complete sequence	CP084729.1
ABUW_4094	gb|CP084732.1|	100.0	336	0	0	1	336	43976	43641	9.38e-178	621	336	69524	100	100	Acinetobacter baumannii strain HKU4 plasmid pHKU4b, complete sequence	CP084732.1
ABUW_4094	gb|CP084735.1|	100.0	336	0	0	1	336	43976	43641	9.38e-178	621	336	69524	100	100	Acinetobacter baumannii strain HKU3 plasmid pHKU3b, complete sequence	CP084735.1
ABUW_4094	gb|CP091595.1|	99.702	336	1	0	1	336	47000	47335	4.36e-176	616	336	73145	100	100	Acinetobacter baumannii strain Nord4-2 plasmid pR32_2, complete sequence	CP091595.1
ABUW_4094	gb|CP094285.1|	100.0	336	0	0	1	336	31472	31137	9.38e-178	621	336	71194	100	100	Acinetobacter baumannii strain NY5301 plasmid pNY5301-2, complete sequence	CP094285.1
ABUW_4094	gb|CP096689.1|	100.0	336	0	0	1	336	31714	31379	9.38e-178	621	336	73209	100	100	Acinetobacter baumannii strain 5840 plasmid p5840, complete sequence	CP096689.1
ABUW_4094	gb|CP096691.1|	100.0	336	0	0	1	336	29861	29526	9.38e-178	621	336	71277	100	100	Acinetobacter baumannii strain 5839 plasmid p5839, complete sequence	CP096691.1
ABUW_4094	gb|CP096706.1|	100.0	336	0	0	1	336	42388	42723	9.38e-178	621	336	71277	100	100	Acinetobacter baumannii strain 5761 plasmid p5761, complete sequence	CP096706.1
ABUW_4094	gb|CP096719.1|	100.0	336	0	0	1	336	29814	29479	9.38e-178	621	336	70793	100	100	Acinetobacter baumannii strain 5741 plasmid p5741_2, complete sequence	CP096719.1
ABUW_4094	gb|CP096739.1|	100.0	336	0	0	1	336	31681	31346	9.38e-178	621	336	73209	100	100	Acinetobacter baumannii strain 5679 plasmid p5679, complete sequence	CP096739.1
ABUW_4094	gb|CP096744.1|	100.0	336	0	0	1	336	29811	29476	9.38e-178	621	336	71278	100	100	Acinetobacter baumannii strain 5671 plasmid p5671_2, complete sequence	CP096744.1
ABUW_4094	gb|CP096754.1|	99.702	336	1	0	1	336	31072	30737	4.36e-176	616	336	71044	100	100	Acinetobacter baumannii strain 5664 plasmid p5664, complete sequence	CP096754.1
ABUW_4094	gb|CP096756.1|	99.702	336	1	0	1	336	31046	30711	4.36e-176	616	336	71044	100	100	Acinetobacter baumannii strain 5663 plasmid p5663, complete sequence	CP096756.1
ABUW_4094	gb|CP096763.1|	100.0	336	0	0	1	336	45268	44933	9.38e-178	621	336	72248	100	100	Acinetobacter baumannii strain 5651 plasmid p5651, complete sequence	CP096763.1
ABUW_4094	gb|CP099785.1|	100.0	336	0	0	1	336	19423	19088	9.38e-178	621	336	75310	100	100	Acinetobacter baumannii strain NCCP 15989 plasmid unnamed, complete sequence	CP099785.1
ABUW_4094	gb|CP099787.1|	100.0	336	0	0	1	336	60930	61265	9.38e-178	621	336	72095	100	100	Acinetobacter baumannii strain NCCP 15992 plasmid unnamed, complete sequence	CP099787.1
ABUW_4094	gb|CP099791.1|	99.703	337	0	1	1	336	9675	9339	4.36e-176	616	336	73034	100	100	Acinetobacter baumannii strain NCCP 15996 plasmid unnamed1, complete sequence	CP099791.1
ABUW_4094	gb|CP100306.1|	100.0	336	0	0	1	336	62072	61737	9.38e-178	621	336	74294	100	100	Acinetobacter baumannii strain KBN10P05679 plasmid unnamed1, complete sequence	CP100306.1
ABUW_4094	emb|HG977523.1|	100.0	336	0	0	1	336	38373	38038	9.38e-178	621	336	63720	100	100	Acinetobacter baumannii plasmid pCS01A, complete sequence	HG977523.1
ABUW_4094	emb|HG977527.1|	100.0	336	0	0	1	336	38436	38101	9.38e-178	621	336	63795	100	100	Acinetobacter baumannii plasmid pCR17A, complete sequence	HG977527.1
ABUW_4094	gb|JAHPZP010000021.1|	100.0	336	0	0	1	336	37804	38139	9.38e-178	621	336	70873	100	100	Acinetobacter baumannii plasmid pAci46a, whole genome shotgun sequence	JAHPZP010000021.1
ABUW_4094	gb|KF669606.1|	100.0	336	0	0	1	336	44546	44211	9.38e-178	621	336	70100	100	100	Acinetobacter baumannii strain G7 plasmid pAb-G7-2 transposon TnaphA6, complete sequence	KF669606.1
ABUW_4094	gb|KF889012.1|	100.0	336	0	0	1	336	31226	30891	9.38e-178	621	336	65890	100	100	Acinetobacter baumannii TYTH-1 plasmid pAB_CC, complete sequence	KF889012.1
ABUW_4094	gb|KM051846.1|	100.0	336	0	0	1	336	44548	44213	9.38e-178	621	336	70102	100	100	Acinetobacter baumannii strain D72 plasmid pD72-2, complete sequence	KM051846.1
ABUW_4094	gb|KR535992.1|	99.702	336	1	0	1	336	44544	44209	4.36e-176	616	336	70098	100	100	Acinetobacter baumannii strain A105 plasmid pA105-1, complete sequence	KR535992.1
ABUW_4094	gb|KU549175.1|	100.0	336	0	0	1	336	78317	77982	9.38e-178	621	336	103871	100	100	Acinetobacter baumannii strain C13 plasmid pC13-2, complete sequence	KU549175.1
ABUW_4094	gb|KX230794.1|	99.702	336	1	0	1	336	41471	41136	4.36e-176	616	336	67025	100	100	Acinetobacter baumannii strain MAL plasmid pMAL-2, complete sequence	KX230794.1
ABUW_4094	gb|KY022424.1|	100.0	336	0	0	1	336	2729	2394	9.38e-178	621	336	82667	100	100	Acinetobacter baumannii strain Ab8098 plasmid pAb8098, complete sequence	KY022424.1
ABUW_4094	emb|LT984690.1|	100.0	336	0	0	1	336	54044	53709	9.38e-178	621	336	79598	100	100	Acinetobacter baumannii isolate K50 genome assembly, plasmid: I	LT984690.1
ABUW_4094	gb|MG954377.1|	99.702	336	1	0	1	336	45449	45114	4.36e-176	616	336	123432	100	100	Acinetobacter baumannii strain SGH9601 plasmid pS21-2, complete sequence	MG954377.1
ABUW_4094	gb|MG954379.1|	100.0	336	0	0	1	336	45285	44950	9.38e-178	621	336	70833	100	100	Acinetobacter baumannii strain SGH0905 plasmid pS32-2, complete sequence	MG954379.1
ABUW_4094	gb|MK243454.1|	100.0	336	0	0	1	336	41323	40988	9.38e-178	621	336	66886	100	100	Acinetobacter baumannii strain 09A16CRGN0014 plasmid pCRA914-67, complete sequence	MK243454.1
ABUW_4094	gb|MK386681.1|	100.0	336	0	0	1	336	46991	46656	9.38e-178	621	336	74241	100	100	Acinetobacter baumannii strain ABAY09008 plasmid pABAY09008_1B, complete sequence	MK386681.1
ABUW_4094	gb|MK531538.1|	99.702	336	1	0	1	336	41889	41554	4.36e-176	616	336	67441	100	100	Acinetobacter baumannii strain MC23 plasmid pMC23.1, complete sequence	MK531538.1
