qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen	slen	qcovs	qcovhsp	stitle	accession
AKA33578.1	gb|CP050917.1|	98.462	130	2	0	1	130	4889	5278	6.209999999999999e-82	261.0	130	71194	100	100	Acinetobacter baumannii strain DT-Ab003 plasmid unnamed1, complete sequence	CP050917.1
AKA33578.1	gb|CP061516.1|	100.0	130	0	0	1	130	20033	20422	4.96e-83	265.0	130	83626	100	100	Acinetobacter baumannii strain CFSAN093710 plasmid pCFSAN093710_2, complete sequence	CP061516.1
AKA33578.1	gb|CP062921.1|	98.462	130	2	0	1	130	4889	5278	6.209999999999999e-82	261.0	130	72831	100	100	Acinetobacter baumannii strain Res13-Abat-PEA21-P4-01-A plasmid unnamed1836, complete sequence	CP062921.1
AKA33578.1	gb|CP066230.1|	98.462	130	2	0	1	130	70745	71134	6.209999999999999e-82	261.0	130	73339	100	100	Acinetobacter baumannii strain G20AB011 plasmid pG20AB011-1, complete sequence	CP066230.1
AKA33578.1	gb|CP066233.1|	98.462	130	2	0	1	130	55048	55437	6.209999999999999e-82	261.0	130	73360	100	100	Acinetobacter baumannii strain G20AB010 plasmid pG20AB010-1, complete sequence	CP066233.1
AKA33578.1	gb|CP066236.1|	98.462	130	2	0	1	130	48442	48053	6.209999999999999e-82	261.0	130	73361	100	100	Acinetobacter baumannii strain G20AB009 plasmid pG20AB009-1, complete sequence	CP066236.1
AKA33578.1	gb|CP066238.1|	98.462	130	2	0	1	130	25677	26066	6.209999999999999e-82	261.0	130	73361	100	100	Acinetobacter baumannii strain G20AB007 plasmid pG20AB007-1, complete sequence	CP066238.1
AKA33578.1	gb|CP069841.1|	97.692	130	3	0	1	130	20856	20467	4.27e-81	259.0	130	76933	100	100	Acinetobacter baumannii strain FDAARGOS_1360 plasmid unnamed1, complete sequence	CP069841.1
AKA33578.1	gb|CP072124.1|	100.0	130	0	0	1	130	4889	5278	4.96e-83	265.0	130	87529	100	100	Acinetobacter baumannii strain KSK1 plasmid p2KSK1, complete sequence	CP072124.1
AKA33578.1	gb|CP072272.1|	100.0	130	0	0	1	130	46618	47007	4.96e-83	265.0	130	68224	100	100	Acinetobacter baumannii strain KSK6 plasmid p2KSK6, complete sequence	CP072272.1
AKA33578.1	gb|CP072277.1|	100.0	130	0	0	1	130	46618	47007	4.96e-83	265.0	130	68225	100	100	Acinetobacter baumannii strain KSK7 plasmid p2KSK7, complete sequence	CP072277.1
AKA33578.1	gb|CP072282.1|	100.0	130	0	0	1	130	4889	5278	4.96e-83	265.0	130	87529	100	100	Acinetobacter baumannii strain KSK10 plasmid p2KSK10, complete sequence	CP072282.1
AKA33578.1	gb|CP072287.1|	100.0	130	0	0	1	130	4889	5278	4.96e-83	265.0	130	87529	100	100	Acinetobacter baumannii strain KSK11 plasmid p2KSK11, complete sequence	CP072287.1
AKA33578.1	gb|CP072292.1|	100.0	130	0	0	1	130	46618	47007	4.96e-83	265.0	130	68225	100	100	Acinetobacter baumannii strain KSK18 plasmid p2KSK18, complete sequence	CP072292.1
AKA33578.1	gb|CP072297.1|	100.0	130	0	0	1	130	4889	5278	4.96e-83	265.0	130	87529	100	100	Acinetobacter baumannii strain KSK19 plasmid p2KSK19, complete sequence	CP072297.1
AKA33578.1	gb|CP072302.1|	100.0	130	0	0	1	130	21829	21440	4.96e-83	265.0	130	68309	100	100	Acinetobacter baumannii strain KSK20 plasmid p2KSK20, complete sequence	CP072302.1
AKA33578.1	gb|CP072400.1|	100.0	130	0	0	1	130	4889	5278	4.96e-83	265.0	130	87529	100	100	Acinetobacter baumannii strain KSK2 plasmid p2KSK2, complete sequence	CP072400.1
AKA33578.1	gb|CP076802.1|	100.0	130	0	0	1	130	4889	5278	4.96e-83	265.0	130	88371	100	100	Acinetobacter baumannii strain UC25604 plasmid p1UC25604, complete sequence	CP076802.1
AKA33578.1	gb|CP076805.1|	100.0	130	0	0	1	130	4889	5278	4.96e-83	265.0	130	105056	100	100	Acinetobacter baumannii strain UC24371 plasmid p1UC24371, complete sequence	CP076805.1
AKA33578.1	gb|CP076818.1|	100.0	130	0	0	1	130	4889	5278	4.96e-83	265.0	130	99399	100	100	Acinetobacter baumannii strain UC24137 plasmid p1UC24137, complete sequence	CP076818.1
AKA33578.1	gb|CP077833.1|	97.692	130	3	0	1	130	4889	5278	7.79e-81	258.0	130	84262	100	100	Acinetobacter baumannii strain DETAB-P43 plasmid pDETAB7d, complete sequence	CP077833.1
AKA33578.1	gb|CP077836.1|	97.692	130	3	0	1	130	4889	5278	7.78e-81	258.0	130	73444	100	100	Acinetobacter baumannii strain DETAB-P65 plasmid pDETAB7b, complete sequence	CP077836.1
AKA33578.1	gb|CP077838.1|	97.692	130	3	0	1	130	4889	5278	7.78e-81	258.0	130	72258	100	100	Acinetobacter baumannii strain DETAB-E159 plasmid pDETAB7a, complete sequence	CP077838.1
AKA33578.1	gb|CP077841.1|	100.0	130	0	0	1	130	4889	5278	4.96e-83	265.0	130	70789	100	100	Acinetobacter baumannii strain DETAB-P90 plasmid pDETAB16, complete sequence	CP077841.1
AKA33578.1	gb|CP077847.1|	98.462	130	2	0	1	130	4889	5278	6.209999999999999e-82	261.0	130	70426	100	100	Acinetobacter baumannii strain DETAB-P24 plasmid pDETAB8, complete sequence	CP077847.1
AKA33578.1	gb|CP082219.1|	98.462	130	2	0	1	130	62982	63371	6.209999999999999e-82	261.0	130	78023	100	100	Acinetobacter baumannii strain 2018BJAB2 plasmid p2018BJAB2, complete sequence	CP082219.1
AKA33578.1	gb|CP082220.1|	98.462	130	2	0	1	130	63854	64243	6.209999999999999e-82	261.0	130	78024	100	100	Acinetobacter baumannii strain 2018BJAB1 plasmid p2018BJAB1, complete sequence	CP082220.1
AKA33578.1	gb|CP082221.1|	98.462	130	2	0	1	130	63853	64242	6.209999999999999e-82	261.0	130	78022	100	100	Acinetobacter baumannii strain 2018TJAB1 plasmid p2018TJAB1, complete sequence	CP082221.1
AKA33578.1	gb|CP082222.1|	46.774	124	65	1	6	128	67049	67420	2.7199999999999998e-34	125.0	130	77531	95	95	Acinetobacter baumannii strain 2014TJAB1 plasmid p2014TJAB1, complete sequence	CP082222.1
AKA33578.1	gb|CP082225.1|	46.774	124	65	1	6	128	67063	67434	2.7199999999999998e-34	125.0	130	77530	95	95	Acinetobacter baumannii strain 2014BJAB1 plasmid p2014BJAB1, complete sequence	CP082225.1
AKA33578.1	gb|CP082226.1|	92.0	75	5	1	1	74	63812	64036	1.33e-64	138.0	130	77943	100	57	Acinetobacter baumannii strain 2016BJAB1 plasmid p2016BJAB1, complete sequence	CP082226.1
AKA33578.1	gb|CP082228.1|	98.462	130	2	0	1	130	63918	64307	6.209999999999999e-82	261.0	130	78030	100	100	Acinetobacter baumannii strain 2018HLJAB2 plasmid p2018HLJAB2, complete sequence	CP082228.1
AKA33578.1	gb|CP082889.1|	46.774	124	65	1	6	128	67057	67428	2.7199999999999998e-34	125.0	130	77537	95	95	Acinetobacter baumannii strain 2014LNAB1 plasmid p2014LNAB1-2, complete sequence	CP082889.1
AKA33578.1	gb|CP082892.1|	46.774	124	65	1	6	128	67053	67424	2.7199999999999998e-34	125.0	130	77530	95	95	Acinetobacter baumannii strain 2016LNAB1 plasmid p2016LNAB1-2, complete sequence	CP082892.1
AKA33578.1	gb|CP082895.1|	98.462	130	2	0	1	130	63842	64231	6.209999999999999e-82	261.0	130	78023	100	100	Acinetobacter baumannii strain 2018HBAB1 plasmid p2018HBAB1-2, complete sequence	CP082895.1
AKA33578.1	gb|CP084723.1|	100.0	130	0	0	1	130	4889	5278	4.96e-83	265.0	130	69524	100	100	Acinetobacter baumannii strain HKU7 plasmid pHKU7b, complete sequence	CP084723.1
AKA33578.1	gb|CP084726.1|	100.0	130	0	0	1	130	4889	5278	4.96e-83	265.0	130	69524	100	100	Acinetobacter baumannii strain HKU6 plasmid pHKU6b, complete sequence	CP084726.1
AKA33578.1	gb|CP084729.1|	100.0	130	0	0	1	130	4889	5278	4.96e-83	265.0	130	69524	100	100	Acinetobacter baumannii strain HKU5 plasmid pHKU5b, complete sequence	CP084729.1
AKA33578.1	gb|CP084732.1|	100.0	130	0	0	1	130	4889	5278	4.96e-83	265.0	130	69524	100	100	Acinetobacter baumannii strain HKU4 plasmid pHKU4b, complete sequence	CP084732.1
AKA33578.1	gb|CP084735.1|	100.0	130	0	0	1	130	4889	5278	4.96e-83	265.0	130	69524	100	100	Acinetobacter baumannii strain HKU3 plasmid pHKU3b, complete sequence	CP084735.1
AKA33578.1	gb|CP091595.1|	100.0	130	0	0	1	130	16560	16171	4.96e-83	265.0	130	73145	100	100	Acinetobacter baumannii strain Nord4-2 plasmid pR32_2, complete sequence	CP091595.1
AKA33578.1	gb|CP094285.1|	98.462	130	2	0	1	130	61915	62304	6.209999999999999e-82	261.0	130	71194	100	100	Acinetobacter baumannii strain NY5301 plasmid pNY5301-2, complete sequence	CP094285.1
AKA33578.1	gb|CP096689.1|	98.462	130	2	0	1	130	63853	64242	6.209999999999999e-82	261.0	130	73209	100	100	Acinetobacter baumannii strain 5840 plasmid p5840, complete sequence	CP096689.1
AKA33578.1	gb|CP096691.1|	98.462	130	2	0	1	130	62000	62389	6.209999999999999e-82	261.0	130	71277	100	100	Acinetobacter baumannii strain 5839 plasmid p5839, complete sequence	CP096691.1
AKA33578.1	gb|CP096695.1|	46.774	124	65	1	6	128	67048	67419	2.7199999999999998e-34	125.0	130	78842	95	95	Acinetobacter baumannii strain 5773 plasmid p5773_2, complete sequence	CP096695.1
AKA33578.1	gb|CP096703.1|	46.774	124	65	1	6	128	59805	60176	2.7199999999999998e-34	125.0	130	70287	95	95	Acinetobacter baumannii strain 5767 plasmid p5767, complete sequence	CP096703.1
AKA33578.1	gb|CP096706.1|	98.462	130	2	0	1	130	10249	9860	6.209999999999999e-82	261.0	130	71277	100	100	Acinetobacter baumannii strain 5761 plasmid p5761, complete sequence	CP096706.1
AKA33578.1	gb|CP096708.1|	46.774	124	65	1	6	128	67049	67420	2.7199999999999998e-34	125.0	130	77531	95	95	Acinetobacter baumannii strain 5760 plasmid p5760_1, complete sequence	CP096708.1
AKA33578.1	gb|CP096712.1|	46.774	124	65	1	6	128	67061	67432	2.7199999999999998e-34	125.0	130	77531	95	95	Acinetobacter baumannii strain 5759 plasmid p5759_2, complete sequence	CP096712.1
AKA33578.1	gb|CP096716.1|	46.774	124	65	1	6	128	67048	67419	2.7199999999999998e-34	125.0	130	77530	95	95	Acinetobacter baumannii strain 5745 plasmid p5745_2, complete sequence	CP096716.1
AKA33578.1	gb|CP096719.1|	100.0	130	0	0	1	130	61951	62340	4.96e-83	265.0	130	70793	100	100	Acinetobacter baumannii strain 5741 plasmid p5741_2, complete sequence	CP096719.1
AKA33578.1	gb|CP096725.1|	46.774	124	65	1	6	128	67052	67423	2.7199999999999998e-34	125.0	130	77534	95	95	Acinetobacter baumannii strain 5734 plasmid p5734_1, complete sequence	CP096725.1
AKA33578.1	gb|CP096730.1|	46.774	124	65	1	6	128	66197	66568	2.7199999999999998e-34	125.0	130	77542	95	95	Acinetobacter baumannii strain 5729 plasmid p5729, complete sequence	CP096730.1
AKA33578.1	gb|CP096733.1|	46.774	124	65	1	6	128	60990	61361	2.7199999999999998e-34	125.0	130	71479	95	95	Acinetobacter baumannii strain 5689 plasmid p5689_2, complete sequence	CP096733.1
AKA33578.1	gb|CP096736.1|	46.774	124	65	1	6	128	67043	67414	2.7199999999999998e-34	125.0	130	77540	95	95	Acinetobacter baumannii strain 5683 plasmid p5683_1, complete sequence	CP096736.1
AKA33578.1	gb|CP096739.1|	98.462	130	2	0	1	130	63820	64209	6.209999999999999e-82	261.0	130	73209	100	100	Acinetobacter baumannii strain 5679 plasmid p5679, complete sequence	CP096739.1
AKA33578.1	gb|CP096744.1|	98.462	130	2	0	1	130	61951	62340	6.209999999999999e-82	261.0	130	71278	100	100	Acinetobacter baumannii strain 5671 plasmid p5671_2, complete sequence	CP096744.1
AKA33578.1	gb|CP096751.1|	46.774	124	65	1	6	128	67035	67406	2.7199999999999998e-34	125.0	130	77530	95	95	Acinetobacter baumannii strain 5666 plasmid p5666_2, complete sequence	CP096751.1
AKA33578.1	gb|CP096754.1|	99.231	130	1	0	1	130	61511	61900	1.4199999999999998e-82	263.0	130	71044	100	100	Acinetobacter baumannii strain 5664 plasmid p5664, complete sequence	CP096754.1
AKA33578.1	gb|CP096756.1|	99.231	130	1	0	1	130	61485	61874	1.4199999999999998e-82	263.0	130	71044	100	100	Acinetobacter baumannii strain 5663 plasmid p5663, complete sequence	CP096756.1
AKA33578.1	gb|CP096763.1|	97.692	130	3	0	1	130	5154	5543	7.78e-81	258.0	130	72248	100	100	Acinetobacter baumannii strain 5651 plasmid p5651, complete sequence	CP096763.1
AKA33578.1	gb|CP096769.1|	46.774	124	65	1	6	128	1331	960	2.7199999999999998e-34	125.0	130	77533	95	95	Acinetobacter baumannii strain 5388 plasmid p5388_1, complete sequence	CP096769.1
AKA33578.1	gb|CP099785.1|	98.462	130	2	0	1	130	51569	51958	6.209999999999999e-82	261.0	130	75310	100	100	Acinetobacter baumannii strain NCCP 15989 plasmid unnamed, complete sequence	CP099785.1
AKA33578.1	gb|CP099787.1|	98.462	130	2	0	1	130	28780	28391	6.209999999999999e-82	261.0	130	72095	100	100	Acinetobacter baumannii strain NCCP 15992 plasmid unnamed, complete sequence	CP099787.1
AKA33578.1	gb|CP099791.1|	100.0	130	0	0	1	130	44040	44429	4.96e-83	265.0	130	73034	100	100	Acinetobacter baumannii strain NCCP 15996 plasmid unnamed1, complete sequence	CP099791.1
AKA33578.1	gb|CP100306.1|	98.462	130	2	0	1	130	21106	21495	6.209999999999999e-82	261.0	130	74294	100	100	Acinetobacter baumannii strain KBN10P05679 plasmid unnamed1, complete sequence	CP100306.1
AKA33578.1	emb|HG977523.1|	100.0	130	0	0	1	130	5080	5469	4.96e-83	265.0	130	63720	100	100	Acinetobacter baumannii plasmid pCS01A, complete sequence	HG977523.1
AKA33578.1	emb|HG977527.1|	100.0	130	0	0	1	130	5080	5469	4.96e-83	265.0	130	63795	100	100	Acinetobacter baumannii plasmid pCR17A, complete sequence	HG977527.1
AKA33578.1	gb|JAHPZP010000021.1|	100.0	130	0	0	1	130	5666	5277	4.96e-83	265.0	130	70873	100	100	Acinetobacter baumannii plasmid pAci46a, whole genome shotgun sequence	JAHPZP010000021.1
AKA33578.1	gb|KF669606.1|	100.0	130	0	0	1	130	4890	5279	4.96e-83	265.0	130	70100	100	100	Acinetobacter baumannii strain G7 plasmid pAb-G7-2 transposon TnaphA6, complete sequence	KF669606.1
AKA33578.1	gb|KF889012.1|	100.0	130	0	0	1	130	63364	63753	4.96e-83	265.0	130	65890	100	100	Acinetobacter baumannii TYTH-1 plasmid pAB_CC, complete sequence	KF889012.1
AKA33578.1	gb|KM051846.1|	100.0	130	0	0	1	130	4889	5278	4.96e-83	265.0	130	70102	100	100	Acinetobacter baumannii strain D72 plasmid pD72-2, complete sequence	KM051846.1
AKA33578.1	gb|KM922672.1|	46.774	124	65	1	6	128	18471	18100	2.7199999999999998e-34	125.0	130	77530	95	95	Acinetobacter baumannii strain A221 plasmid pAZJ221, complete sequence	KM922672.1
AKA33578.1	gb|KR535992.1|	100.0	130	0	0	1	130	4889	5278	4.96e-83	265.0	130	70098	100	100	Acinetobacter baumannii strain A105 plasmid pA105-1, complete sequence	KR535992.1
AKA33578.1	gb|KU549175.1|	100.0	130	0	0	1	130	4890	5279	4.96e-83	265.0	130	103871	100	100	Acinetobacter baumannii strain C13 plasmid pC13-2, complete sequence	KU549175.1
AKA33578.1	gb|KX230794.1|	100.0	130	0	0	1	130	4889	5278	4.96e-83	265.0	130	67025	100	100	Acinetobacter baumannii strain MAL plasmid pMAL-2, complete sequence	KX230794.1
AKA33578.1	gb|KY022424.1|	100.0	130	0	0	1	130	33173	33562	4.96e-83	265.0	130	82667	100	100	Acinetobacter baumannii strain Ab8098 plasmid pAb8098, complete sequence	KY022424.1
AKA33578.1	emb|LT984690.1|	100.0	130	0	0	1	130	4890	5279	4.96e-83	265.0	130	79598	100	100	Acinetobacter baumannii isolate K50 genome assembly, plasmid: I	LT984690.1
AKA33578.1	gb|MG954377.1|	99.231	130	1	0	1	130	4889	5278	1.43e-82	263.0	130	123432	100	100	Acinetobacter baumannii strain SGH9601 plasmid pS21-2, complete sequence	MG954377.1
AKA33578.1	gb|MG954379.1|	100.0	130	0	0	1	130	4889	5278	4.96e-83	265.0	130	70833	100	100	Acinetobacter baumannii strain SGH0905 plasmid pS32-2, complete sequence	MG954379.1
AKA33578.1	gb|MK243454.1|	100.0	130	0	0	1	130	4889	5278	4.96e-83	265.0	130	66886	100	100	Acinetobacter baumannii strain 09A16CRGN0014 plasmid pCRA914-67, complete sequence	MK243454.1
AKA33578.1	gb|MK386681.1|	98.462	130	2	0	1	130	4889	5278	6.209999999999999e-82	261.0	130	74241	100	100	Acinetobacter baumannii strain ABAY09008 plasmid pABAY09008_1B, complete sequence	MK386681.1
AKA33578.1	gb|MK386682.1|	46.774	124	65	1	6	128	46271	46642	2.7199999999999998e-34	125.0	130	54627	95	95	Acinetobacter baumannii strain ABAY10001 plasmid pABAY10001_1C, complete sequence	MK386682.1
AKA33578.1	gb|MK531538.1|	98.462	130	2	0	1	130	4889	5278	6.209999999999999e-82	261.0	130	67441	100	100	Acinetobacter baumannii strain MC23 plasmid pMC23.1, complete sequence	MK531538.1
AKA33651.1	gb|AEOY01000095.1|	100.0	111	0	0	1	111	37960	37628	1.0499999999999998e-68	223.0	111	63320	100	100	Acinetobacter baumannii 3990 plasmid p1ABST2, whole genome shotgun sequence	AEOY01000095.1
AKA33651.1	gb|AFDB02000004.1|	99.099	111	1	0	1	111	19515	19183	3.25e-68	221.0	111	67012	100	100	Acinetobacter baumannii Naval-81 plasmid pNaval81-67, complete sequence, whole genome shotgun sequence	AFDB02000004.1
AKA33651.1	gb|AFDL01000006.1|	99.099	111	1	0	1	111	53924	54256	3.25e-68	221.0	111	69518	100	100	Acinetobacter baumannii OIFC143 plasmid pOIFC143-70, whole genome shotgun sequence	AFDL01000006.1
AKA33651.1	gb|ALII01000020.1|	99.099	111	1	0	1	111	37395	37727	3.25e-68	221.0	111	67025	100	100	Acinetobacter baumannii IS-123 plasmid pIS123-67, complete sequence, whole genome shotgun sequence	ALII01000020.1
AKA33651.1	dbj|AP023078.1|	100.0	111	0	0	1	111	34215	33883	1.0499999999999998e-68	223.0	111	73028	100	100	Acinetobacter baumannii OCU_Ac16a plasmid pOCU_Ac16a_1 DNA, complete sequence	AP023078.1
AKA33651.1	gb|AYOH01000010.2|	100.0	111	0	0	1	111	39190	38858	1.0499999999999998e-68	223.0	111	74089	100	100	Acinetobacter baumannii UH9907 plasmid pABUH1-74, whole genome shotgun sequence	AYOH01000010.2
AKA33651.1	gb|CM009084.2|	99.099	111	1	0	1	111	14975	14643	3.25e-68	221.0	111	62339	100	100	Acinetobacter baumannii strain ZQ9 plasmid p2ZQ9, complete sequence, whole genome shotgun sequence	CM009084.2
AKA33651.1	gb|CM009650.1|	99.099	111	1	0	1	111	52363	52695	3.25e-68	221.0	111	68115	100	100	Acinetobacter baumannii strain ZQ3 plasmid p4ZQ3, complete sequence, whole genome shotgun sequence	CM009650.1
AKA33651.1	gb|CP000865.1|	100.0	111	0	0	1	111	39005	38673	1.0499999999999998e-68	223.0	111	64366	100	100	Acinetobacter baumannii ACICU plasmid pACICU2, complete sequence	CP000865.1
AKA33651.1	gb|CP001922.1|	100.0	111	0	0	1	111	22032	21700	1.0499999999999998e-68	223.0	111	74451	100	100	Acinetobacter baumannii 1656-2 plasmid ABKp1, complete sequence	CP001922.1
AKA33651.1	gb|CP002524.1|	100.0	111	0	0	1	111	4761	4429	1.0499999999999998e-68	223.0	111	70894	100	100	Acinetobacter baumannii TCDC-AB0715 plasmid p2ABTCDC0715, complete sequence	CP002524.1
AKA33651.1	gb|CP003501.1|	46.591	88	47	0	24	111	39898	40161	2.66e-19	81.6	111	77528	79	79	Acinetobacter baumannii MDR-TJ plasmid pABTJ1, complete sequence	CP003501.1
AKA33651.1	gb|CP003887.1|	46.591	88	47	0	24	111	47870	48133	2.66e-19	81.6	111	70170	79	79	Acinetobacter baumannii BJAB07104 plasmid p1BJAB07104, complete sequence	CP003887.1
AKA33651.1	gb|CP003888.1|	46.591	88	47	0	24	111	47870	48133	2.66e-19	81.6	111	70167	79	79	Acinetobacter baumannii BJAB0868 plasmid p2BJAB0868, complete sequence	CP003888.1
AKA33651.1	gb|CP007580.1|	100.0	111	0	0	1	111	19132	18800	1.0499999999999998e-68	223.0	111	71433	100	100	Acinetobacter baumannii AC30 plasmid pAC30c, complete sequence	CP007580.1
AKA33651.1	gb|CP008707.1|	100.0	111	0	0	1	111	58056	57724	1.0499999999999998e-68	223.0	111	83610	100	100	Acinetobacter baumannii strain AB5075-UW plasmid p1AB5075, complete sequence	CP008707.1
AKA33651.1	gb|CP008851.1|	100.0	111	0	0	1	111	52416	52748	1.0499999999999998e-68	223.0	111	74749	100	100	Acinetobacter baumannii strain AC29 plasmid pAC29b, complete sequence	CP008851.1
AKA33651.1	gb|CP012008.1|	100.0	111	0	0	1	111	34750	35082	1.0499999999999998e-68	223.0	111	87569	100	100	Acinetobacter baumannii Ab04-mff plasmid pAB04-2, complete sequence	CP012008.1
AKA33651.1	gb|CP014216.1|	100.0	111	0	0	1	111	28468	28136	1.0499999999999998e-68	223.0	111	74241	100	100	Acinetobacter baumannii strain YU-R612 plasmid unnamed1, complete sequence	CP014216.1
AKA33651.1	gb|CP014292.1|	100.0	111	0	0	1	111	34005	34337	1.0499999999999998e-68	223.0	111	84967	100	100	Acinetobacter baumannii strain AB34299 plasmid unnamed1, complete sequence	CP014292.1
AKA33651.1	gb|CP015366.1|	100.0	111	0	0	1	111	76118	76450	1.0499999999999998e-68	223.0	111	80546	100	100	Acinetobacter baumannii strain 3207 plasmid pAba3207b, complete sequence	CP015366.1
AKA33651.1	gb|CP016297.1|	100.0	111	0	0	1	111	15163	14831	1.0499999999999998e-68	223.0	111	74090	100	100	Acinetobacter baumannii strain CMC-CR-MDR-Ab4 plasmid pCMCVTAb2-Ab4, complete sequence	CP016297.1
AKA33651.1	gb|CP016302.1|	100.0	111	0	0	1	111	12598	12930	1.0499999999999998e-68	223.0	111	73188	100	100	Acinetobacter baumannii strain CMC-CR-MDR-Ab66 plasmid pCMCVTAb2-Ab66, complete sequence	CP016302.1
AKA33651.1	gb|CP017645.1|	100.0	111	0	0	1	111	25980	26312	1.0499999999999998e-68	223.0	111	81227	100	100	Acinetobacter baumannii strain KAB02 plasmid, partial sequence	CP017645.1
AKA33651.1	gb|CP017647.1|	100.0	111	0	0	1	111	52767	53099	1.0499999999999998e-68	223.0	111	73891	100	100	Acinetobacter baumannii strain KAB03 plasmid, complete sequence	CP017647.1
AKA33651.1	gb|CP017649.1|	100.0	111	0	0	1	111	10397	10065	1.0499999999999998e-68	223.0	111	121485	100	100	Acinetobacter baumannii strain KAB04 plasmid, complete sequence	CP017649.1
AKA33651.1	gb|CP017651.1|	100.0	111	0	0	1	111	19569	19237	1.0499999999999998e-68	223.0	111	70884	100	100	Acinetobacter baumannii strain KAB05 plasmid, complete sequence	CP017651.1
AKA33651.1	gb|CP017653.1|	100.0	111	0	0	1	111	39954	39622	1.0499999999999998e-68	223.0	111	70884	100	100	Acinetobacter baumannii strain KAB06 plasmid, complete sequence	CP017653.1
AKA33651.1	gb|CP017655.1|	100.0	111	0	0	1	111	774	442	1.0499999999999998e-68	223.0	111	72073	100	100	Acinetobacter baumannii strain KAB07 plasmid pKAB07, complete genome	CP017655.1
AKA33651.1	gb|CP017657.1|	100.0	111	0	0	1	111	8264	7932	1.0499999999999998e-68	223.0	111	101406	100	100	Acinetobacter baumannii strain KAB08 plasmid, complete sequence	CP017657.1
AKA33651.1	gb|CP018144.1|	46.591	88	47	0	24	111	1736	1473	2.66e-19	81.6	111	77513	79	79	Acinetobacter baumannii strain HRAB-85 plasmid, complete sequence	CP018144.1
AKA33651.1	gb|CP018422.1|	45.714	70	36	1	23	92	6729	6932	8.48e-13	63.2	111	69069	63	63	Acinetobacter baumannii strain XDR-BJ83 plasmid pBJ83, complete genome	CP018422.1
AKA33651.1	gb|CP019115.1|	100.0	111	0	0	1	111	18351	18019	1.0499999999999998e-68	223.0	111	75390	100	100	Acinetobacter baumannii strain MDR-CQ plasmid pMDR-CQ, complete sequence	CP019115.1
AKA33651.1	gb|CP020573.1|	100.0	111	0	0	1	111	11475	11807	1.0499999999999998e-68	223.0	111	74241	100	100	Acinetobacter baumannii strain 15A5 plasmid p15A5_1, complete sequence	CP020573.1
AKA33651.1	gb|CP020577.1|	100.0	111	0	0	1	111	11857	12189	1.0499999999999998e-68	223.0	111	73264	100	100	Acinetobacter baumannii strain SSA12 plasmid pSSA12_1, complete sequence	CP020577.1
AKA33651.1	gb|CP020580.1|	100.0	111	0	0	1	111	12458	12790	1.0499999999999998e-68	223.0	111	90973	100	100	Acinetobacter baumannii strain SSMA17 plasmid pSSMA17_1, complete sequence	CP020580.1
AKA33651.1	gb|CP020582.1|	100.0	111	0	0	1	111	64280	64612	1.0499999999999998e-68	223.0	111	90972	100	100	Acinetobacter baumannii strain JBA13 plasmid pJBA13_1, complete sequence	CP020582.1
AKA33651.1	gb|CP020589.1|	100.0	111	0	0	1	111	66316	65984	1.0499999999999998e-68	223.0	111	72076	100	100	Acinetobacter baumannii strain 15A34 plasmid p15A34_1, complete sequence	CP020589.1
AKA33651.1	gb|CP020593.1|	100.0	111	0	0	1	111	40413	40081	1.0499999999999998e-68	223.0	111	74241	100	100	Acinetobacter baumannii strain USA2 plasmid pUSA2_1, complete sequence	CP020593.1
AKA33651.1	gb|CP020594.1|	100.0	111	0	0	1	111	2748	2416	1.0499999999999998e-68	223.0	111	98301	100	100	Acinetobacter baumannii strain USA15 plasmid pUSA15_1, complete sequence	CP020594.1
AKA33651.1	gb|CP021322.1|	100.0	111	0	0	1	111	9027	8695	1.0499999999999998e-68	223.0	111	64557	100	100	Acinetobacter baumannii strain XH731 plasmid pXH731, complete sequence	CP021322.1
AKA33651.1	gb|CP021787.1|	100.0	111	0	0	1	111	60787	60455	1.0499999999999998e-68	223.0	111	86334	100	100	Acinetobacter baumannii strain A85 plasmid pA85-3, complete sequence	CP021787.1
AKA33651.1	gb|CP023028.1|	100.0	111	0	0	1	111	63434	63102	1.0499999999999998e-68	223.0	111	110728	100	100	Acinetobacter baumannii strain 10042 plasmid pAba10042b, complete sequence	CP023028.1
AKA33651.1	gb|CP023030.1|	100.0	111	0	0	1	111	64985	64653	1.0499999999999998e-68	223.0	111	95206	100	100	Acinetobacter baumannii strain 9102 plasmid pAba9102a, complete sequence	CP023030.1
AKA33651.1	gb|CP023033.1|	100.0	111	0	0	1	111	76118	76450	1.0499999999999998e-68	223.0	111	80546	100	100	Acinetobacter baumannii strain 7847 plasmid pAba7847b, complete sequence	CP023033.1
AKA33651.1	gb|CP024578.1|	100.0	111	0	0	1	111	53773	53441	1.0499999999999998e-68	223.0	111	79335	100	100	Acinetobacter baumannii strain AbPK1 plasmid pAbPK1b, complete sequence	CP024578.1
AKA33651.1	gb|CP025267.1|	100.0	111	0	0	1	111	62411	62079	1.0499999999999998e-68	223.0	111	74241	100	100	Acinetobacter baumannii isolate SMC_Paed_Ab_BL01 plasmid pSMC_AB_BL01_1, complete sequence	CP025267.1
AKA33651.1	gb|CP026706.1|	100.0	111	0	0	1	111	13286	13618	1.0499999999999998e-68	223.0	111	72105	100	100	Acinetobacter baumannii strain AR_0056 plasmid tig00000059_pilon, complete sequence	CP026706.1
